ligando,grupo,evidencia_funcional,atomos_pesados,modelo,semilla,modo,afinidad,contactos,atomos_del_ligando_en_contacto,fraccion_ligando_en_contacto,residuos,toca_trp334,dist_min_al_anillo_trp334,dist_min_a_un_atomo_del_anillo
XL23,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,34,6,42,2,-5.217,8,27,0.79,328 331 332 334 335 337 338 339,True,4.15,3.24
XL23,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,34,6,42,3,-5.171,9,23,0.68,328 331 332 334 335 338 339 341 342,True,5.72,4.29
XL23,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,34,6,42,4,-5.148,7,25,0.74,328 331 332 334 335 338 339,True,4.68,3.64
XL23,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,34,6,42,5,-5.01,7,19,0.56,331 334 335 337 338 339 342,True,3.53,3.51
XL23,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,34,6,42,6,-4.874,8,17,0.5,331 334 335 337 338 339 341 342,True,4.82,3.63
XL23,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,34,6,42,7,-4.774,6,24,0.71,331 332 334 335 338 339,True,4.37,3.65
XL23,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,34,6,42,8,-4.566,9,27,0.79,328 331 332 334 335 337 338 339 342,True,6.28,4.59
XL23,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,34,6,42,9,-4.484,6,14,0.41,331 334 335 337 338 339,True,4.9,3.33
XL23,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,34,6,2026,1,-5.296,7,20,0.59,328 331 332 334 335 338 339,True,4.63,3.56
XL23,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,34,6,2026,2,-5.207,8,27,0.79,328 331 332 334 335 337 338 339,True,4.18,3.23
XL23,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,34,6,2026,3,-5.157,9,22,0.65,328 331 332 334 335 338 339 341 342,True,5.83,4.34
XL23,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,34,6,2026,4,-5.079,6,20,0.59,328 331 332 334 335 339,True,4.14,3.57
XL23,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,34,6,2026,5,-4.965,7,19,0.56,331 334 335 337 338 339 342,True,3.54,3.45
XL23,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,34,6,2026,6,-4.848,6,21,0.62,331 334 335 337 338 339,True,4.03,3.34
XL23,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,34,6,2026,7,-4.839,7,16,0.47,331 334 335 337 338 339 342,True,4.85,3.39
XL23,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,34,6,2026,8,-4.838,7,18,0.53,331 334 335 337 338 339 342,True,4.59,3.38
XL23,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,34,6,2026,9,-4.804,9,15,0.44,313 324 327 328 331 332 335 338 339,False,9.11,8.19
XL23,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,34,6,777,1,-5.504,7,20,0.59,328 331 332 334 335 338 339,True,4.62,3.57
XL23,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,34,6,777,2,-5.229,7,25,0.74,328 331 334 335 337 338 339,True,4.07,3.23
XL23,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,34,6,777,3,-5.207,7,20,0.59,328 331 332 334 335 338 339,True,4.0,3.4
XL23,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,34,6,777,4,-5.179,7,21,0.62,331 334 335 337 338 339 342,True,3.66,3.51
XL23,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,34,6,777,5,-5.12,7,19,0.56,331 334 335 337 338 339 342,True,4.77,3.46
XL23,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,34,6,777,6,-5.094,7,18,0.53,331 334 335 337 338 339 342,True,4.88,3.46
XL23,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,34,6,777,7,-5.009,8,17,0.5,331 334 335 337 338 339 341 342,True,4.83,3.6
XL23,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,34,6,777,8,-4.974,9,16,0.47,313 324 327 328 331 332 335 338 339,False,9.21,8.24
XL23,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,34,6,777,9,-4.808,6,20,0.59,331 334 335 338 339 342,True,3.37,3.34
XL22,sin nada reportado,sin actividad reportada en el articulo,22,1,42,1,-4.069,7,16,0.73,331 334 337 338 341 342 346,True,7.49,5.79
XL22,sin nada reportado,sin actividad reportada en el articulo,22,1,42,2,-4.045,5,11,0.5,331 334 335 337 338,True,5.58,3.67
XL22,sin nada reportado,sin actividad reportada en el articulo,22,1,42,3,-4.006,8,13,0.59,331 334 335 337 338 341 342 346,True,5.57,4.17
XL22,sin nada reportado,sin actividad reportada en el articulo,22,1,42,4,-3.945,5,11,0.5,331 334 335 338 342,True,3.45,3.49
XL22,sin nada reportado,sin actividad reportada en el articulo,22,1,42,5,-3.931,6,12,0.55,331 334 335 338 339 342,True,6.32,4.64
XL22,sin nada reportado,sin actividad reportada en el articulo,22,1,42,6,-3.923,6,16,0.73,331 334 335 337 338 342,True,5.63,3.83
XL22,sin nada reportado,sin actividad reportada en el articulo,22,1,42,7,-3.869,5,12,0.55,326 327 330 331 334,True,4.9,3.01
XL22,sin nada reportado,sin actividad reportada en el articulo,22,1,42,8,-3.758,6,9,0.41,331 334 335 337 338 339,True,5.94,4.57
XL22,sin nada reportado,sin actividad reportada en el articulo,22,1,2026,1,-4.171,9,14,0.64,331 334 335 337 338 339 341 342 346,True,6.4,4.47
XL22,sin nada reportado,sin actividad reportada en el articulo,22,1,2026,2,-3.994,7,16,0.73,331 334 337 338 341 342 346,True,7.48,5.83
XL22,sin nada reportado,sin actividad reportada en el articulo,22,1,2026,3,-3.954,5,13,0.59,331 334 335 338 342,True,3.58,3.35
XL22,sin nada reportado,sin actividad reportada en el articulo,22,1,2026,4,-3.946,5,11,0.5,331 334 335 337 338,True,5.67,3.59
XL22,sin nada reportado,sin actividad reportada en el articulo,22,1,2026,5,-3.851,6,16,0.73,331 334 335 337 338 342,True,5.72,3.95
XL22,sin nada reportado,sin actividad reportada en el articulo,22,1,2026,6,-3.844,5,13,0.59,331 334 335 338 342,True,6.58,4.55
XL22,sin nada reportado,sin actividad reportada en el articulo,22,1,2026,7,-3.676,8,10,0.45,331 334 335 337 338 341 342 346,True,7.13,5.15
XL22,sin nada reportado,sin actividad reportada en el articulo,22,1,2026,8,-3.569,5,10,0.45,326 327 330 331 334,True,5.15,3.25
XL22,sin nada reportado,sin actividad reportada en el articulo,22,1,777,1,-4.389,9,13,0.59,331 334 335 337 338 339 341 342 346,True,6.46,4.53
XL22,sin nada reportado,sin actividad reportada en el articulo,22,1,777,2,-4.262,7,16,0.73,331 334 337 338 341 342 346,True,7.47,5.8
XL22,sin nada reportado,sin actividad reportada en el articulo,22,1,777,3,-4.232,5,11,0.5,331 334 335 337 338,True,5.61,3.56
XL22,sin nada reportado,sin actividad reportada en el articulo,22,1,777,4,-4.196,5,13,0.59,331 334 335 338 342,True,3.58,3.33
XL22,sin nada reportado,sin actividad reportada en el articulo,22,1,777,5,-4.128,6,10,0.45,334 337 338 341 342 346,True,4.83,3.46
XL22,sin nada reportado,sin actividad reportada en el articulo,22,1,777,6,-4.062,7,16,0.73,331 334 335 337 338 341 342,True,5.5,4.25
XL22,sin nada reportado,sin actividad reportada en el articulo,22,1,777,7,-4.058,5,13,0.59,331 334 335 338 342,True,6.16,4.48
XL22,sin nada reportado,sin actividad reportada en el articulo,22,1,777,8,-4.041,5,13,0.59,326 327 330 331 334,True,5.51,3.66
XL22,sin nada reportado,sin actividad reportada en el articulo,22,1,777,9,-3.999,5,13,0.59,326 327 330 331 334,True,4.92,3.17
XL22,sin nada reportado,sin actividad reportada en el articulo,22,2,42,1,-4.91,9,16,0.73,313 314 318 323 324 327 328 331 334,True,6.08,3.82
XL22,sin nada reportado,sin actividad reportada en el articulo,22,2,42,2,-4.481,9,17,0.77,311 313 314 318 323 324 327 328 331,False,11.25,9.67
XL22,sin nada reportado,sin actividad reportada en el articulo,22,2,42,3,-4.474,7,15,0.68,331 334 335 337 338 341 342,True,5.54,4.29
XL22,sin nada reportado,sin actividad reportada en el articulo,22,2,42,4,-4.425,6,15,0.68,334 337 338 339 341 342,True,5.68,4.42
XL22,sin nada reportado,sin actividad reportada en el articulo,22,2,42,5,-4.22,6,11,0.5,331 334 335 338 339 342,True,5.93,4.73
XL22,sin nada reportado,sin actividad reportada en el articulo,22,2,42,6,-4.215,6,15,0.68,327 331 334 335 338 342,True,4.91,3.53
XL22,sin nada reportado,sin actividad reportada en el articulo,22,2,42,7,-4.109,5,12,0.55,334 337 338 339 342,True,3.91,3.64
XL22,sin nada reportado,sin actividad reportada en el articulo,22,2,42,8,-4.095,5,15,0.68,331 334 335 338 342,True,3.61,3.41
XL22,sin nada reportado,sin actividad reportada en el articulo,22,2,42,9,-4.083,6,14,0.64,331 334 335 337 338 342,True,5.57,3.43
XL22,sin nada reportado,sin actividad reportada en el articulo,22,2,2026,1,-5.04,9,16,0.73,313 314 318 323 324 327 328 331 334,True,6.12,3.85
XL22,sin nada reportado,sin actividad reportada en el articulo,22,2,2026,2,-4.615,7,15,0.68,331 334 335 337 338 341 342,True,5.55,4.31
XL22,sin nada reportado,sin actividad reportada en el articulo,22,2,2026,3,-4.566,6,15,0.68,334 337 338 339 341 342,True,5.66,4.4
XL22,sin nada reportado,sin actividad reportada en el articulo,22,2,2026,4,-4.429,7,14,0.64,313 314 318 323 324 327 331,False,7.74,6.16
XL22,sin nada reportado,sin actividad reportada en el articulo,22,2,2026,5,-4.388,5,15,0.68,331 334 335 338 342,True,5.19,3.48
XL22,sin nada reportado,sin actividad reportada en el articulo,22,2,2026,6,-4.384,6,9,0.41,331 334 335 338 339 342,True,5.92,4.72
XL22,sin nada reportado,sin actividad reportada en el articulo,22,2,2026,7,-4.351,7,15,0.68,331 334 335 337 338 339 342,True,5.55,3.48
XL22,sin nada reportado,sin actividad reportada en el articulo,22,2,2026,8,-4.326,5,13,0.59,331 334 335 338 339,True,4.56,3.47
XL22,sin nada reportado,sin actividad reportada en el articulo,22,2,2026,9,-4.026,9,14,0.64,311 313 314 318 323 324 327 331 334,True,5.26,3.67
XL22,sin nada reportado,sin actividad reportada en el articulo,22,2,777,1,-4.683,9,16,0.73,313 314 318 323 324 327 328 331 334,True,6.24,3.97
XL22,sin nada reportado,sin actividad reportada en el articulo,22,2,777,2,-4.41,7,15,0.68,331 334 335 337 338 341 342,True,5.59,4.37
XL22,sin nada reportado,sin actividad reportada en el articulo,22,2,777,3,-4.38,6,16,0.73,334 337 338 339 341 342,True,5.65,4.4
XL22,sin nada reportado,sin actividad reportada en el articulo,22,2,777,4,-4.195,6,9,0.41,331 334 335 338 339 342,True,5.88,4.7
XL22,sin nada reportado,sin actividad reportada en el articulo,22,2,777,5,-4.046,6,13,0.59,331 334 335 337 338 339,True,4.65,3.63
XL22,sin nada reportado,sin actividad reportada en el articulo,22,2,777,6,-4.036,6,14,0.64,331 334 335 337 338 342,True,5.55,3.37
XL22,sin nada reportado,sin actividad reportada en el articulo,22,2,777,7,-3.9,7,14,0.64,331 334 335 338 339 342 346,True,5.99,4.77
XL22,sin nada reportado,sin actividad reportada en el articulo,22,3,42,1,-4.866,10,16,0.73,311 312 313 314 318 323 324 327 328 331,False,7.65,5.7
XL22,sin nada reportado,sin actividad reportada en el articulo,22,3,42,2,-4.595,10,11,0.5,311 312 313 314 318 323 324 327 328 331,False,8.92,7.56
XL22,sin nada reportado,sin actividad reportada en el articulo,22,3,42,3,-4.566,9,14,0.64,311 312 313 314 323 324 327 328 331,False,8.27,6.35
XL22,sin nada reportado,sin actividad reportada en el articulo,22,3,42,4,-4.397,9,14,0.64,307 311 313 314 323 324 327 328 331,False,9.07,7.66
XL22,sin nada reportado,sin actividad reportada en el articulo,22,3,42,5,-4.38,7,16,0.73,312 313 314 324 327 331 334,True,6.05,3.97
XL22,sin nada reportado,sin actividad reportada en el articulo,22,3,42,6,-4.375,6,18,0.82,331 334 335 337 338 339,True,4.67,3.45
XL22,sin nada reportado,sin actividad reportada en el articulo,22,3,42,7,-4.239,5,17,0.77,331 334 335 337 338,True,4.64,3.55
XL22,sin nada reportado,sin actividad reportada en el articulo,22,3,42,8,-4.045,6,13,0.59,331 334 337 338 339 342,True,4.38,3.5
XL22,sin nada reportado,sin actividad reportada en el articulo,22,3,42,9,-4.024,6,13,0.59,331 334 335 337 338 339,True,5.31,3.75
XL22,sin nada reportado,sin actividad reportada en el articulo,22,3,2026,1,-4.804,10,16,0.73,311 312 313 314 318 323 324 327 328 331,False,7.53,5.59
XL22,sin nada reportado,sin actividad reportada en el articulo,22,3,2026,2,-4.487,9,14,0.64,311 312 313 314 323 324 327 328 331,False,7.95,5.97
XL22,sin nada reportado,sin actividad reportada en el articulo,22,3,2026,3,-4.41,10,14,0.64,307 311 312 313 314 318 323 324 327 328,False,10.49,8.38
XL22,sin nada reportado,sin actividad reportada en el articulo,22,3,2026,4,-4.311,9,14,0.64,307 311 313 314 323 324 327 328 331,False,8.97,7.52
XL22,sin nada reportado,sin actividad reportada en el articulo,22,3,2026,5,-4.273,10,11,0.5,311 312 313 314 318 323 324 327 328 331,False,10.58,9.31
XL22,sin nada reportado,sin actividad reportada en el articulo,22,3,2026,6,-4.268,6,18,0.82,331 334 335 337 338 339,True,4.71,3.48
XL22,sin nada reportado,sin actividad reportada en el articulo,22,3,2026,7,-4.23,7,16,0.73,312 313 314 324 327 331 334,True,5.99,3.91
XL22,sin nada reportado,sin actividad reportada en el articulo,22,3,2026,8,-4.196,10,11,0.5,311 312 313 314 318 323 324 327 328 331,False,7.87,6.0
XL22,sin nada reportado,sin actividad reportada en el articulo,22,3,2026,9,-3.988,8,12,0.55,312 313 314 323 324 327 328 331,False,9.25,7.63
XL22,sin nada reportado,sin actividad reportada en el articulo,22,3,777,1,-4.828,10,15,0.68,311 312 313 314 318 323 324 327 328 331,False,7.45,5.49
XL22,sin nada reportado,sin actividad reportada en el articulo,22,3,777,2,-4.637,10,11,0.5,311 312 313 314 318 323 324 327 328 331,False,8.94,7.59
XL22,sin nada reportado,sin actividad reportada en el articulo,22,3,777,3,-4.611,9,13,0.59,311 312 313 314 323 324 327 328 331,False,8.01,6.01
XL22,sin nada reportado,sin actividad reportada en el articulo,22,3,777,4,-4.565,10,15,0.68,307 311 312 313 314 318 323 324 327 328,False,10.51,8.41
XL22,sin nada reportado,sin actividad reportada en el articulo,22,3,777,5,-4.391,6,18,0.82,331 334 335 337 338 339,True,4.69,3.47
XL22,sin nada reportado,sin actividad reportada en el articulo,22,3,777,6,-4.347,8,16,0.73,312 313 314 323 324 327 331 334,True,6.07,3.99
XL22,sin nada reportado,sin actividad reportada en el articulo,22,3,777,7,-4.28,9,16,0.73,312 313 314 318 323 324 327 328 331,False,8.92,7.26
XL22,sin nada reportado,sin actividad reportada en el articulo,22,3,777,8,-4.095,5,13,0.59,331 334 337 338 342,True,3.82,3.59
XL22,sin nada reportado,sin actividad reportada en el articulo,22,3,777,9,-4.051,7,13,0.59,331 334 335 337 338 339 342,True,5.63,4.51
XL22,sin nada reportado,sin actividad reportada en el articulo,22,4,42,1,-5.032,7,14,0.64,328 331 332 334 335 338 349,True,6.9,5.34
XL22,sin nada reportado,sin actividad reportada en el articulo,22,4,42,2,-4.947,10,12,0.55,331 334 335 337 338 339 341 347 348 349,True,6.17,4.27
XL22,sin nada reportado,sin actividad reportada en el articulo,22,4,42,3,-4.869,9,16,0.73,331 334 335 337 338 339 341 347 349,True,5.51,4.55
XL22,sin nada reportado,sin actividad reportada en el articulo,22,4,42,4,-4.618,7,12,0.55,331 334 335 337 338 339 349,True,3.98,3.72
XL22,sin nada reportado,sin actividad reportada en el articulo,22,4,42,5,-4.58,8,15,0.68,331 334 335 337 338 341 347 349,True,6.57,5.39
XL22,sin nada reportado,sin actividad reportada en el articulo,22,4,42,6,-4.566,6,13,0.59,331 334 335 337 338 349,True,5.58,4.27
XL22,sin nada reportado,sin actividad reportada en el articulo,22,4,42,7,-4.558,8,15,0.68,331 334 335 337 338 347 348 349,True,5.11,3.98
XL22,sin nada reportado,sin actividad reportada en el articulo,22,4,42,8,-4.49,6,15,0.68,334 335 338 339 347 349,True,5.91,4.5
XL22,sin nada reportado,sin actividad reportada en el articulo,22,4,42,9,-4.39,7,13,0.59,334 335 337 338 341 347 349,True,6.57,4.86
XL22,sin nada reportado,sin actividad reportada en el articulo,22,4,2026,1,-4.845,7,14,0.64,328 331 332 334 335 338 349,True,6.87,5.29
XL22,sin nada reportado,sin actividad reportada en el articulo,22,4,2026,2,-4.78,10,12,0.55,331 334 335 337 338 339 341 347 348 349,True,6.15,4.26
XL22,sin nada reportado,sin actividad reportada en el articulo,22,4,2026,3,-4.736,9,18,0.82,331 334 335 337 338 339 341 347 349,True,5.55,4.55
XL22,sin nada reportado,sin actividad reportada en el articulo,22,4,2026,4,-4.558,7,17,0.77,331 334 335 337 338 348 349,True,6.14,4.78
XL22,sin nada reportado,sin actividad reportada en el articulo,22,4,2026,5,-4.451,6,12,0.55,331 334 335 337 338 349,True,4.07,3.71
XL22,sin nada reportado,sin actividad reportada en el articulo,22,4,2026,6,-4.423,7,12,0.55,331 334 335 337 338 339 349,True,5.0,3.72
XL22,sin nada reportado,sin actividad reportada en el articulo,22,4,2026,7,-4.393,7,15,0.68,331 334 335 337 338 339 349,True,5.5,4.27
XL22,sin nada reportado,sin actividad reportada en el articulo,22,4,2026,8,-4.361,8,14,0.64,331 334 335 337 338 341 347 349,True,6.51,5.37
XL22,sin nada reportado,sin actividad reportada en el articulo,22,4,2026,9,-4.24,5,13,0.59,331 334 335 338 349,True,5.81,4.4
XL22,sin nada reportado,sin actividad reportada en el articulo,22,4,777,1,-4.939,7,15,0.68,328 331 332 334 335 338 349,True,6.92,5.28
XL22,sin nada reportado,sin actividad reportada en el articulo,22,4,777,2,-4.895,10,13,0.59,331 334 335 337 338 339 341 347 348 349,True,6.19,4.3
XL22,sin nada reportado,sin actividad reportada en el articulo,22,4,777,3,-4.832,9,17,0.77,331 334 335 337 338 339 341 347 349,True,5.62,4.61
XL22,sin nada reportado,sin actividad reportada en el articulo,22,4,777,4,-4.679,7,16,0.73,328 331 332 334 335 338 349,True,7.74,5.88
XL22,sin nada reportado,sin actividad reportada en el articulo,22,4,777,5,-4.616,9,16,0.73,331 334 335 337 338 341 347 348 349,True,6.66,5.32
XL22,sin nada reportado,sin actividad reportada en el articulo,22,4,777,6,-4.563,8,15,0.68,331 334 335 337 338 341 347 349,True,6.72,5.37
XL22,sin nada reportado,sin actividad reportada en el articulo,22,4,777,7,-4.562,6,12,0.55,331 334 335 337 338 349,True,3.97,3.71
XL22,sin nada reportado,sin actividad reportada en el articulo,22,4,777,8,-4.335,5,12,0.55,331 334 335 338 349,True,5.69,4.31
XL22,sin nada reportado,sin actividad reportada en el articulo,22,4,777,9,-4.304,8,12,0.55,331 334 335 337 338 347 348 349,True,5.74,4.35
XL22,sin nada reportado,sin actividad reportada en el articulo,22,5,42,1,-5.135,10,14,0.64,331 334 335 337 338 341 342 347 348 349,True,4.36,3.53
XL22,sin nada reportado,sin actividad reportada en el articulo,22,5,42,2,-4.877,8,16,0.73,331 334 335 337 338 341 347 349,True,4.84,3.51
XL22,sin nada reportado,sin actividad reportada en el articulo,22,5,42,3,-4.762,10,16,0.73,331 334 335 337 338 341 342 347 348 349,True,4.45,3.77
XL22,sin nada reportado,sin actividad reportada en el articulo,22,5,42,4,-4.711,8,16,0.73,331 334 335 337 338 341 347 349,True,4.63,3.45
XL22,sin nada reportado,sin actividad reportada en el articulo,22,5,42,5,-4.605,6,16,0.73,331 334 335 337 338 349,True,5.1,3.72
XL22,sin nada reportado,sin actividad reportada en el articulo,22,5,42,6,-4.583,6,15,0.68,331 334 335 337 338 349,True,5.24,3.61
XL22,sin nada reportado,sin actividad reportada en el articulo,22,5,42,7,-4.581,6,14,0.64,331 334 335 337 338 349,True,4.89,4.09
XL22,sin nada reportado,sin actividad reportada en el articulo,22,5,42,8,-4.511,5,18,0.82,331 334 335 337 349,True,5.22,3.72
XL22,sin nada reportado,sin actividad reportada en el articulo,22,5,42,9,-4.478,8,14,0.64,331 334 335 337 338 341 347 349,True,4.81,3.5
XL22,sin nada reportado,sin actividad reportada en el articulo,22,5,2026,1,-5.313,10,14,0.64,331 334 335 337 338 341 342 347 348 349,True,4.35,3.5
XL22,sin nada reportado,sin actividad reportada en el articulo,22,5,2026,2,-5.13,6,15,0.68,328 331 332 334 335 349,True,4.77,3.92
XL22,sin nada reportado,sin actividad reportada en el articulo,22,5,2026,3,-5.05,8,15,0.68,331 334 335 337 338 341 347 349,True,4.86,3.56
XL22,sin nada reportado,sin actividad reportada en el articulo,22,5,2026,4,-4.985,8,15,0.68,331 334 335 337 338 341 347 349,True,4.96,3.76
