target,ligand,afinidad
SOD1,CHEMBL17590,-6.2
SOD1,CHEMBL17624,-6.5
SOD1,CHEMBL17626,-6.6
SOD1,CHEMBL17634,-6.4
SOD1,CHEMBL17645,-6.2
SOD1,CHEMBL17669,-6.4
SOD1,CHEMBL17715,-6.7
SOD1,CHEMBL17731,-6.2
SOD1,CHEMBL17733,-6.8
SOD1,CHEMBL17735,-6.2
SOD1,CHEMBL17747,-6.4
SOD1,CHEMBL17761,-6.9
SOD1,CHEMBL17787,-6.4
SOD1,CHEMBL17810,-6.2
SOD1,CHEMBL1782170,-6.4
SOD1,CHEMBL17828,-6.7
SOD1,CHEMBL1782891,-6.4
SOD1,CHEMBL17832,-6.3
SOD1,CHEMBL17850,-6.6
SOD1,CHEMBL17858,-6.4
SOD1,CHEMBL17911,-6.3
SOD1,CHEMBL17928,-7.1
SOD1,CHEMBL17937,-6.4
SOD1,CHEMBL1795383,-6.4
SOD1,CHEMBL1795437,-6.2
SOD1,CHEMBL1795489,-6.2
SOD1,CHEMBL1795508,-6.3
SOD1,CHEMBL1795523,-6.4
SOD1,CHEMBL1795545,-6.2
SOD1,CHEMBL1795628,-6.2
SOD1,CHEMBL1795629,-6.6
SOD1,CHEMBL1795630,-6.5
SOD1,CHEMBL1795633,-6.5
SOD1,CHEMBL1795636,-6.8
SOD1,CHEMBL1795646,-6.2
SOD1,CHEMBL1795711,-6.5
SOD1,CHEMBL1795713,-6.4
SOD1,CHEMBL1795715,-6.4
SOD1,CHEMBL1795724,-6.9
SOD1,CHEMBL1795766,-6.3
SOD1,CHEMBL1795777,-6.3
SOD1,CHEMBL1795864,-6.4
SOD1,CHEMBL1795865,-6.2
SOD1,CHEMBL1795870,-7.5
SOD1,CHEMBL1795877,-6.6
SOD1,CHEMBL1795882,-6.6
SOD1,CHEMBL1795884,-6.7
SOD1,CHEMBL1795885,-6.9
SOD1,CHEMBL1795897,-6.2
SOD1,CHEMBL1795899,-6.6
SOD1,CHEMBL1795926,-6.3
SOD1,CHEMBL1795935,-6.3
SOD1,CHEMBL1795937,-6.2
SOD1,CHEMBL1796457,-6.5
SOD1,CHEMBL1796459,-6.9
SOD1,CHEMBL1796460,-6.8
SOD1,CHEMBL1796541,-6.3
SOD1,CHEMBL1796542,-6.3
SOD1,CHEMBL1796544,-6.3
SOD1,CHEMBL1796550,-6.2
SOD1,CHEMBL1796551,-6.3
SOD1,CHEMBL1796564,-6.5
SOD1,CHEMBL1796566,-6.6
SOD1,CHEMBL1796568,-6.6
SOD1,CHEMBL1796725,-6.2
SOD1,CHEMBL1796730,-6.2
SOD1,CHEMBL1797013,-6.3
SOD1,CHEMBL1797074,-6.3
SOD1,CHEMBL17985,-6.2
SOD1,CHEMBL18006,-6.5
SOD1,CHEMBL18024,-6.7
SOD1,CHEMBL18042,-6.5
SOD1,CHEMBL18045,-6.6
SOD1,CHEMBL18055,-6.6
SOD1,CHEMBL1806652,-6.2
SOD1,CHEMBL1807478,-6.2
SOD1,CHEMBL1808208,-6.2
SOD1,CHEMBL1808444,-6.4
SOD1,CHEMBL1808539,-6.2
SOD1,CHEMBL1808645,-6.2
SOD1,CHEMBL1808757,-6.2
SOD1,CHEMBL1808768,-6.3
SOD1,CHEMBL1808769,-6.4
SOD1,CHEMBL1808771,-6.6
SOD1,CHEMBL1808973,-6.4
SOD1,CHEMBL1809059,-6.2
SOD1,CHEMBL1809186,-6.4
SOD1,CHEMBL18154,-6.9
SOD1,CHEMBL18165,-6.6
SOD1,CHEMBL18177,-6.4
SOD1,CHEMBL18212,-6.7
SOD1,CHEMBL18224,-6.6
SOD1,CHEMBL18229,-6.5
SOD1,CHEMBL18266,-6.2
SOD1,CHEMBL18295,-6.3
SOD1,CHEMBL18323,-6.6
SOD1,CHEMBL18333,-7.1
SOD1,CHEMBL18339,-6.7
SOD1,CHEMBL18381,-6.9
SOD1,CHEMBL18391,-6.2
SOD1,CHEMBL18396,-6.2
SOD1,CHEMBL18413,-6.2
SOD1,CHEMBL18425,-6.5
SOD1,CHEMBL18442,-6.5
SOD1,CHEMBL18501,-6.4
SOD1,CHEMBL18533,-6.7
SOD1,CHEMBL18564,-6.2
SOD1,CHEMBL18579,-6.5
SOD1,CHEMBL1857916,-6.2
SOD1,CHEMBL1857924,-6.5
SOD1,CHEMBL1858013,-6.6
SOD1,CHEMBL1858078,-6.2
SOD1,CHEMBL1858083,-6.2
SOD1,CHEMBL1858181,-6.5
SOD1,CHEMBL1858208,-6.5
SOD1,CHEMBL1858212,-6.2
SOD1,CHEMBL1858343,-6.6
SOD1,CHEMBL1858357,-6.7
SOD1,CHEMBL1858374,-6.5
SOD1,CHEMBL1858377,-6.4
SOD1,CHEMBL1858476,-6.3
SOD1,CHEMBL1858494,-7.0
SOD1,CHEMBL1858509,-6.3
SOD1,CHEMBL1858521,-6.7
SOD1,CHEMBL1858549,-6.3
SOD1,CHEMBL1858557,-6.5
SOD1,CHEMBL1858636,-6.2
SOD1,CHEMBL1858639,-6.3
SOD1,CHEMBL1858647,-6.2
SOD1,CHEMBL1858691,-6.5
SOD1,CHEMBL1858700,-6.5
SOD1,CHEMBL1858708,-6.2
SOD1,CHEMBL1858853,-6.4
SOD1,CHEMBL1858900,-6.4
SOD1,CHEMBL1858903,-6.4
SOD1,CHEMBL1858904,-6.2
SOD1,CHEMBL1858933,-7.2
SOD1,CHEMBL1858947,-6.3
SOD1,CHEMBL1858950,-6.8
SOD1,CHEMBL1858971,-7.0
SOD1,CHEMBL1858983,-6.4
SOD1,CHEMBL1859008,-6.4
SOD1,CHEMBL1859014,-6.6
SOD1,CHEMBL1859025,-6.3
SOD1,CHEMBL1859092,-6.2
SOD1,CHEMBL1859103,-7.1
SOD1,CHEMBL1859125,-6.6
SOD1,CHEMBL1859126,-6.2
SOD1,CHEMBL1859172,-6.4
SOD1,CHEMBL1859186,-6.2
SOD1,CHEMBL1859211,-6.4
SOD1,CHEMBL1859235,-6.9
SOD1,CHEMBL1859260,-6.4
SOD1,CHEMBL1859276,-6.2
SOD1,CHEMBL1859295,-6.4
SOD1,CHEMBL1859337,-6.2
SOD1,CHEMBL1859339,-6.8
SOD1,CHEMBL1859341,-6.2
SOD1,CHEMBL1859344,-6.3
SOD1,CHEMBL1859368,-6.6
SOD1,CHEMBL1859397,-6.9
SOD1,CHEMBL1859447,-6.9
SOD1,CHEMBL1859483,-6.2
SOD1,CHEMBL1859498,-6.2
SOD1,CHEMBL1859541,-6.7
SOD1,CHEMBL1859625,-6.3
SOD1,CHEMBL1859651,-6.6
SOD1,CHEMBL1859653,-6.9
SOD1,CHEMBL1859782,-6.4
SOD1,CHEMBL1859818,-6.4
SOD1,CHEMBL1859843,-6.3
SOD1,CHEMBL1859853,-6.6
SOD1,CHEMBL1859867,-6.7
SOD1,CHEMBL1859883,-6.4
SOD1,CHEMBL1859909,-6.3
SOD1,CHEMBL1859919,-6.5
SOD1,CHEMBL18600,-6.2
SOD1,CHEMBL1860112,-6.6
SOD1,CHEMBL1860216,-6.2
SOD1,CHEMBL1860360,-6.2
SOD1,CHEMBL1860551,-6.3
SOD1,CHEMBL1860618,-6.5
SOD1,CHEMBL1860639,-6.2
SOD1,CHEMBL1860681,-6.8
SOD1,CHEMBL1860767,-6.2
SOD1,CHEMBL1860771,-6.7
SOD1,CHEMBL1860772,-6.3
SOD1,CHEMBL1860862,-6.5
SOD1,CHEMBL1860868,-6.5
SOD1,CHEMBL1861121,-6.3
SOD1,CHEMBL1861194,-6.5
SOD1,CHEMBL1861631,-6.9
SOD1,CHEMBL1861882,-6.3
SOD1,CHEMBL1862003,-6.3
SOD1,CHEMBL1862121,-6.4
SOD1,CHEMBL1862132,-6.2
SOD1,CHEMBL1862792,-6.2
SOD1,CHEMBL1862806,-6.2
SOD1,CHEMBL1862836,-6.2
SOD1,CHEMBL1862840,-7.0
SOD1,CHEMBL1862843,-6.2
SOD1,CHEMBL1862853,-6.7
SOD1,CHEMBL1862912,-6.4
SOD1,CHEMBL1862920,-6.3
SOD1,CHEMBL1862930,-6.2
SOD1,CHEMBL1862934,-6.2
SOD1,CHEMBL1862978,-7.1
SOD1,CHEMBL1862981,-6.3
SOD1,CHEMBL1862988,-6.2
SOD1,CHEMBL1863020,-6.4
SOD1,CHEMBL1863035,-6.3
SOD1,CHEMBL1863039,-6.2
SOD1,CHEMBL1863050,-6.4
SOD1,CHEMBL1863068,-6.4
SOD1,CHEMBL1863077,-6.2
SOD1,CHEMBL1863089,-6.3
SOD1,CHEMBL1863099,-6.3
SOD1,CHEMBL1863104,-6.3
SOD1,CHEMBL1863123,-6.7
SOD1,CHEMBL1863138,-6.2
SOD1,CHEMBL1863141,-6.2
SOD1,CHEMBL1863167,-6.2
SOD1,CHEMBL1863179,-6.2
SOD1,CHEMBL1863181,-6.2
SOD1,CHEMBL1863191,-6.6
SOD1,CHEMBL1863239,-6.2
SOD1,CHEMBL1863297,-6.2
SOD1,CHEMBL1863308,-6.5
SOD1,CHEMBL1863323,-6.2
SOD1,CHEMBL1863354,-6.3
SOD1,CHEMBL1863382,-6.2
SOD1,CHEMBL1863420,-6.6
SOD1,CHEMBL1863426,-6.2
SOD1,CHEMBL1863507,-6.2
SOD1,CHEMBL1863508,-6.4
SOD1,CHEMBL1863528,-6.4
SOD1,CHEMBL1863546,-6.2
SOD1,CHEMBL1863549,-6.3
SOD1,CHEMBL1863610,-6.2
SOD1,CHEMBL1863617,-6.5
SOD1,CHEMBL1863698,-6.3
SOD1,CHEMBL1863708,-6.3
SOD1,CHEMBL1863740,-6.2
SOD1,CHEMBL1863817,-6.2
SOD1,CHEMBL1863926,-6.4
SOD1,CHEMBL1864057,-7.0
SOD1,CHEMBL1864084,-6.6
SOD1,CHEMBL1864123,-6.5
SOD1,CHEMBL1864148,-6.2
SOD1,CHEMBL1864181,-6.5
SOD1,CHEMBL1864233,-6.2
SOD1,CHEMBL1864325,-6.8
SOD1,CHEMBL1864336,-6.2
SOD1,CHEMBL1864356,-6.3
SOD1,CHEMBL1864360,-6.2
SOD1,CHEMBL1864402,-6.8
SOD1,CHEMBL1864417,-6.8
SOD1,CHEMBL1864439,-6.5
SOD1,CHEMBL1864574,-6.7
SOD1,CHEMBL1864601,-6.2
SOD1,CHEMBL1864613,-6.2
SOD1,CHEMBL1864639,-6.8
SOD1,CHEMBL1864696,-6.2
SOD1,CHEMBL1864711,-6.3
SOD1,CHEMBL1864737,-6.6
SOD1,CHEMBL1864784,-6.2
SOD1,CHEMBL1864789,-6.4
SOD1,CHEMBL1864868,-6.2
SOD1,CHEMBL1864906,-6.3
SOD1,CHEMBL1864929,-6.4
SOD1,CHEMBL1864963,-6.5
SOD1,CHEMBL1865017,-7.6
SOD1,CHEMBL1865174,-6.2
SOD1,CHEMBL1865181,-6.5
SOD1,CHEMBL1865202,-7.1
SOD1,CHEMBL1865211,-6.2
SOD1,CHEMBL1865305,-6.8
SOD1,CHEMBL1865383,-6.4
SOD1,CHEMBL1865389,-6.7
SOD1,CHEMBL1865436,-6.2
SOD1,CHEMBL1865459,-6.5
SOD1,CHEMBL1865462,-6.2
SOD1,CHEMBL1865471,-6.3
SOD1,CHEMBL1865485,-6.2
SOD1,CHEMBL1865514,-6.2
SOD1,CHEMBL1865552,-6.5
SOD1,CHEMBL1865610,-6.2
SOD1,CHEMBL1865642,-6.4
SOD1,CHEMBL1865668,-6.4
SOD1,CHEMBL1865669,-6.2
SOD1,CHEMBL1865682,-6.3
SOD1,CHEMBL1865686,-6.2
SOD1,CHEMBL1865696,-6.7
SOD1,CHEMBL1865698,-6.6
SOD1,CHEMBL1865710,-6.8
SOD1,CHEMBL1865717,-6.2
SOD1,CHEMBL1865730,-6.2
SOD1,CHEMBL1865760,-6.3
SOD1,CHEMBL1865837,-6.6
SOD1,CHEMBL1865896,-6.4
SOD1,CHEMBL1865930,-6.3
SOD1,CHEMBL1865953,-6.2
SOD1,CHEMBL1866020,-6.3
SOD1,CHEMBL1866082,-6.5
SOD1,CHEMBL1866100,-6.3
SOD1,CHEMBL1866108,-6.3
SOD1,CHEMBL1866121,-6.4
SOD1,CHEMBL1866145,-6.2
SOD1,CHEMBL1866230,-6.3
SOD1,CHEMBL18699,-6.3
SOD1,CHEMBL18727,-6.4
SOD1,CHEMBL18759,-6.6
SOD1,CHEMBL18815,-6.2
SOD1,CHEMBL18816,-6.2
SOD1,CHEMBL18826,-6.7
SOD1,CHEMBL18847,-6.2
SOD1,CHEMBL18864,-6.2
SOD1,CHEMBL18911,-6.3
SOD1,CHEMBL18918,-6.3
SOD1,CHEMBL18940,-6.3
SOD1,CHEMBL1896436,-6.2
SOD1,CHEMBL18966,-6.2
SOD1,CHEMBL1900572,-6.3
SOD1,CHEMBL19043,-6.5
SOD1,CHEMBL19054,-6.3
SOD1,CHEMBL1911407,-6.3
SOD1,CHEMBL19130,-6.4
SOD1,CHEMBL19136,-6.2
SOD1,CHEMBL19139,-7.1
SOD1,CHEMBL19143,-6.2
SOD1,CHEMBL19158,-6.7
SOD1,CHEMBL19175,-6.2
SOD1,CHEMBL19179,-6.4
SOD1,CHEMBL19183,-6.2
SOD1,CHEMBL19228,-6.8
SOD1,CHEMBL19270,-6.5
SOD1,CHEMBL19277,-6.8
SOD1,CHEMBL19335,-6.2
SOD1,CHEMBL19348,-6.4
SOD1,CHEMBL19349,-6.5
SOD1,CHEMBL19359,-7.0
SOD1,CHEMBL19365,-6.5
SOD1,CHEMBL19368,-7.1
SOD1,CHEMBL19396,-6.9
SOD1,CHEMBL19404,-6.4
SOD1,CHEMBL19416,-6.7
SOD1,CHEMBL19433,-7.0
SOD1,CHEMBL19453,-6.2
SOD1,CHEMBL19506,-6.2
SOD1,CHEMBL19548,-6.2
SOD1,CHEMBL19590,-6.3
SOD1,CHEMBL19594,-7.1
SOD1,CHEMBL19614,-6.6
SOD1,CHEMBL19626,-6.5
SOD1,CHEMBL19636,-6.3
SOD1,CHEMBL19660,-6.7
SOD1,CHEMBL19689,-6.4
SOD1,CHEMBL19726,-6.6
SOD1,CHEMBL19727,-6.2
SOD1,CHEMBL19740,-6.3
SOD1,CHEMBL19769,-6.3
SOD1,CHEMBL19794,-6.2
SOD1,CHEMBL19801,-6.3
SOD1,CHEMBL19838,-6.2
SOD1,CHEMBL19844,-6.2
SOD1,CHEMBL19855,-6.9
SOD1,CHEMBL19893,-6.3
SOD1,CHEMBL19894,-6.2
SOD1,CHEMBL19897,-6.2
SOD1,CHEMBL19902,-7.3
SOD1,CHEMBL19913,-6.2
SOD1,CHEMBL19929,-6.3
SOD1,CHEMBL19945,-6.4
SOD1,CHEMBL19983,-6.2
SOD1,CHEMBL20007,-6.2
SOD1,CHEMBL20157,-7.7
SOD1,CHEMBL20160,-6.4
SOD1,CHEMBL20196,-6.3
SOD1,CHEMBL20227,-6.3
SOD1,CHEMBL20240,-6.4
SOD1,CHEMBL20281,-6.5
SOD1,CHEMBL20299,-6.2
SOD1,CHEMBL20304,-6.9
SOD1,CHEMBL20332,-6.2
SOD1,CHEMBL20350,-6.3
SOD1,CHEMBL20368,-6.8
SOD1,CHEMBL20389,-6.2
SOD1,CHEMBL20390,-7.9
SOD1,CHEMBL20393,-6.3
SOD1,CHEMBL20396,-6.8
SOD1,CHEMBL20420,-7.0
SOD1,CHEMBL20424,-6.6
SOD1,CHEMBL20438,-6.7
SOD1,CHEMBL20448,-6.2
SOD1,CHEMBL20466,-6.6
SOD1,CHEMBL20496,-7.2
SOD1,CHEMBL20514,-6.3
SOD1,CHEMBL20528,-6.6
SOD1,CHEMBL20536,-6.6
SOD1,CHEMBL20567,-6.7
SOD1,CHEMBL20571,-6.5
SOD1,CHEMBL20628,-6.3
SOD1,CHEMBL20629,-6.2
SOD1,CHEMBL20660,-6.2
SOD1,CHEMBL20673,-6.3
SOD1,CHEMBL20708,-6.3
SOD1,CHEMBL20714,-6.9
SOD1,CHEMBL20717,-6.4
SOD1,CHEMBL20754,-6.9
SOD1,CHEMBL20756,-6.2
SOD1,CHEMBL20821,-6.2
SOD1,CHEMBL20825,-6.5
SOD1,CHEMBL20832,-6.3
SOD1,CHEMBL20834,-6.8
SOD1,CHEMBL20838,-6.3
SOD1,CHEMBL20867,-6.2
SOD1,CHEMBL20878,-6.7
SOD1,CHEMBL20884,-6.3
SOD1,CHEMBL20894,-6.7
SOD1,CHEMBL20897,-6.8
SOD1,CHEMBL20926,-6.3
SOD1,CHEMBL20953,-6.5
SOD1,CHEMBL21013,-6.2
SOD1,CHEMBL21018,-6.3
SOD1,CHEMBL21019,-6.5
SOD1,CHEMBL21039,-6.2
SOD1,CHEMBL21051,-6.3
SOD1,CHEMBL21079,-6.4
SOD1,CHEMBL21125,-6.3
SOD1,CHEMBL21140,-7.0
SOD1,CHEMBL21162,-6.3
SOD1,CHEMBL21176,-6.6
SOD1,CHEMBL21179,-7.0
SOD1,CHEMBL21197,-7.7
SOD1,CHEMBL21213,-6.3
SOD1,CHEMBL21224,-6.3
SOD1,CHEMBL21250,-7.3
SOD1,CHEMBL21258,-6.7
SOD1,CHEMBL21267,-6.4
SOD1,CHEMBL2143379,-6.2
SOD1,CHEMBL21506,-6.7
SOD1,CHEMBL21562,-7.7
SOD1,CHEMBL21594,-6.3
SOD1,CHEMBL21652,-6.3
SOD1,CHEMBL21654,-6.3
SOD1,CHEMBL21710,-6.3
SOD1,CHEMBL21763,-6.4
SOD1,CHEMBL21769,-6.6
SOD1,CHEMBL21908,-6.2
SOD1,CHEMBL21939,-6.8
SOD1,CHEMBL21963,-6.2
SOD1,CHEMBL22003,-6.7
SOD1,CHEMBL22025,-6.2
SOD1,CHEMBL22033,-6.2
SOD1,CHEMBL22115,-6.4
SOD1,CHEMBL22241,-6.4
SOD1,CHEMBL22249,-6.4
SOD1,CHEMBL22295,-6.2
SOD1,CHEMBL22344,-6.2
SOD1,CHEMBL22388,-6.3
SOD1,CHEMBL22434,-6.7
SOD1,CHEMBL22477,-6.6
SOD1,CHEMBL22553,-7.2
SOD1,CHEMBL22561,-6.9
SOD1,CHEMBL22629,-6.6
SOD1,CHEMBL22656,-6.5
SOD1,CHEMBL22723,-6.3
SOD1,CHEMBL22736,-6.4
SOD1,CHEMBL22744,-6.3
SOD1,CHEMBL22785,-6.6
SOD1,CHEMBL22790,-6.4
SOD1,CHEMBL22792,-6.3
SOD1,CHEMBL22844,-6.5
SOD1,CHEMBL22918,-6.2
SOD1,CHEMBL22924,-6.8
SOD1,CHEMBL22945,-6.3
SOD1,CHEMBL22980,-6.2
SOD1,CHEMBL23035,-6.2
SOD1,CHEMBL23135,-6.2
SOD1,CHEMBL23174,-6.2
SOD1,CHEMBL23211,-6.8
SOD1,CHEMBL23218,-6.2
SOD1,CHEMBL23220,-6.2
SOD1,CHEMBL23248,-7.3
SOD1,CHEMBL23374,-6.8
SOD1,CHEMBL23388,-6.6
SOD1,CHEMBL23411,-6.2
SOD1,CHEMBL23422,-6.3
SOD1,CHEMBL23457,-6.2
SOD1,CHEMBL23584,-6.9
SOD1,CHEMBL23615,-6.5
SOD1,CHEMBL23620,-6.3
SOD1,CHEMBL23647,-6.5
SOD1,CHEMBL23744,-6.6
SOD1,CHEMBL23745,-6.4
SOD1,CHEMBL23785,-6.3
SOD1,CHEMBL23825,-6.4
SOD1,CHEMBL23846,-6.2
SOD1,CHEMBL23867,-6.9
SOD1,CHEMBL23998,-6.6
SOD1,CHEMBL24032,-6.4
SOD1,CHEMBL24057,-6.4
SOD1,CHEMBL24088,-6.4
SOD1,CHEMBL24112,-6.4
SOD1,CHEMBL24135,-6.3
SOD1,CHEMBL24184,-7.0
SOD1,CHEMBL24201,-6.3
SOD1,CHEMBL24203,-6.2
SOD1,CHEMBL24209,-6.8
SOD1,CHEMBL24244,-6.3
SOD1,CHEMBL24256,-6.4
SOD1,CHEMBL24295,-6.3
SOD1,CHEMBL24317,-6.4
SOD1,CHEMBL24359,-6.6
SOD1,CHEMBL24416,-6.3
SOD1,CHEMBL24424,-6.7
SOD1,CHEMBL24458,-6.4
SOD1,CHEMBL24508,-6.7
SOD1,CHEMBL24566,-6.2
SOD1,CHEMBL24606,-6.4
SOD1,CHEMBL24615,-6.2
SOD1,CHEMBL24635,-6.5
SOD1,CHEMBL24686,-6.3
SOD1,CHEMBL24738,-6.7
SOD1,CHEMBL24754,-6.2
SOD1,CHEMBL24763,-6.8
SOD1,CHEMBL24780,-6.3
SOD1,CHEMBL24810,-6.2
SOD1,CHEMBL24904,-6.6
SOD1,CHEMBL24907,-6.6
SOD1,CHEMBL24920,-6.2
SOD1,CHEMBL24950,-6.4
SOD1,CHEMBL24956,-6.6
SOD1,CHEMBL24966,-6.4
SOD1,CHEMBL24973,-6.3
SOD1,CHEMBL25034,-6.9
SOD1,CHEMBL25062,-6.2
SOD1,CHEMBL25063,-6.3
SOD1,CHEMBL25073,-6.3
SOD1,CHEMBL25084,-6.3
SOD1,CHEMBL25088,-6.2
SOD1,CHEMBL25091,-6.4
SOD1,CHEMBL25175,-6.3
SOD1,CHEMBL25183,-7.3
SOD1,CHEMBL25184,-6.3
SOD1,CHEMBL25201,-6.3
SOD1,CHEMBL25232,-6.5
SOD1,CHEMBL25244,-6.5
SOD1,CHEMBL25245,-6.2
SOD1,CHEMBL25299,-6.3
SOD1,CHEMBL25305,-6.4
SOD1,CHEMBL25336,-6.2
SOD1,CHEMBL25345,-6.5
SOD1,CHEMBL25351,-6.8
SOD1,CHEMBL25361,-6.2
SOD1,CHEMBL25368,-6.4
SOD1,CHEMBL25502,-6.6
SOD1,CHEMBL25516,-6.6
SOD1,CHEMBL25524,-6.5
SOD1,CHEMBL25527,-6.4
SOD1,CHEMBL25529,-6.3
SOD1,CHEMBL25580,-6.4
SOD1,CHEMBL25596,-6.4
SOD1,CHEMBL25632,-6.4
SOD1,CHEMBL25641,-6.2
SOD1,CHEMBL25664,-6.2
SOD1,CHEMBL25666,-6.5
SOD1,CHEMBL25673,-6.6
SOD1,CHEMBL25680,-6.3
SOD1,CHEMBL25698,-6.2
SOD1,CHEMBL25839,-6.5
SOD1,CHEMBL258525,-6.6
SOD1,CHEMBL25856,-6.5
SOD1,CHEMBL25870,-6.4
SOD1,CHEMBL25903,-6.4
SOD1,CHEMBL25933,-6.2
SOD1,CHEMBL25963,-6.5
SOD1,CHEMBL25981,-6.2
SOD1,CHEMBL25995,-6.5
SOD1,CHEMBL25999,-6.3
SOD1,CHEMBL26002,-6.2
SOD1,CHEMBL260023,-6.6
SOD1,CHEMBL26006,-6.5
SOD1,CHEMBL26074,-6.2
SOD1,CHEMBL26080,-6.5
SOD1,CHEMBL260906,-6.5
SOD1,CHEMBL260970,-6.5
SOD1,CHEMBL26130,-6.4
SOD1,CHEMBL26217,-6.2
SOD1,CHEMBL262399,-6.5
SOD1,CHEMBL26295,-6.2
SOD1,CHEMBL264055,-6.7
SOD1,CHEMBL26415,-6.5
SOD1,CHEMBL264478,-6.5
SOD1,CHEMBL26449,-6.3
SOD1,CHEMBL26471,-6.2
SOD1,CHEMBL26477,-6.2
SOD1,CHEMBL26500,-6.7
SOD1,CHEMBL26518,-7.1
SOD1,CHEMBL265763,-6.8
SOD1,CHEMBL26600,-6.3
SOD1,CHEMBL26624,-6.3
SOD1,CHEMBL26660,-6.4
SOD1,CHEMBL26678,-6.5
SOD1,CHEMBL26679,-6.8
SOD1,CHEMBL26755,-6.3
SOD1,CHEMBL26761,-6.4
SOD1,CHEMBL26779,-6.3
SOD1,CHEMBL26844,-6.4
SOD1,CHEMBL26868,-6.2
SOD1,CHEMBL26872,-6.4
SOD1,CHEMBL26896,-6.2
SOD1,CHEMBL26907,-6.3
SOD1,CHEMBL269191,-6.3
SOD1,CHEMBL26925,-6.2
SOD1,CHEMBL26928,-6.2
SOD1,CHEMBL26936,-6.5
SOD1,CHEMBL26946,-6.4
SOD1,CHEMBL26976,-6.3
SOD1,CHEMBL26996,-6.7
SOD1,CHEMBL26999,-6.2
SOD1,CHEMBL27048,-6.2
SOD1,CHEMBL27085,-6.3
SOD1,CHEMBL27132,-6.2
SOD1,CHEMBL27135,-6.2
SOD1,CHEMBL27149,-6.6
SOD1,CHEMBL27226,-6.4
SOD1,CHEMBL27228,-6.5
SOD1,CHEMBL27251,-6.2
SOD1,CHEMBL27309,-6.2
SOD1,CHEMBL27364,-6.2
SOD1,CHEMBL27376,-6.2
SOD1,CHEMBL27387,-6.4
SOD1,CHEMBL27388,-6.2
SOD1,CHEMBL27465,-6.2
SOD1,CHEMBL27509,-6.7
SOD1,CHEMBL27554,-6.4
SOD1,CHEMBL27556,-7.4
SOD1,CHEMBL27645,-6.2
SOD1,CHEMBL27684,-7.1
SOD1,CHEMBL27758,-6.6
SOD1,CHEMBL27761,-6.2
SOD1,CHEMBL27790,-6.4
SOD1,CHEMBL27805,-6.7
SOD1,CHEMBL27821,-6.7
SOD1,CHEMBL27826,-6.5
SOD1,CHEMBL27883,-6.2
SOD1,CHEMBL27965,-6.4
SOD1,CHEMBL28066,-6.3
SOD1,CHEMBL28067,-6.2
SOD1,CHEMBL28130,-6.5
SOD1,CHEMBL28172,-6.4
SOD1,CHEMBL28177,-6.4
SOD1,CHEMBL28202,-6.3
SOD1,CHEMBL28223,-6.7
SOD1,CHEMBL28280,-6.8
SOD1,CHEMBL28314,-6.2
SOD1,CHEMBL28316,-6.2
SOD1,CHEMBL28342,-6.3
SOD1,CHEMBL28350,-6.2
SOD1,CHEMBL28364,-6.2
SOD1,CHEMBL28386,-6.2
SOD1,CHEMBL28414,-6.5
SOD1,CHEMBL28422,-6.3
SOD1,CHEMBL28432,-6.6
SOD1,CHEMBL28451,-6.4
SOD1,CHEMBL28474,-6.4
SOD1,CHEMBL28505,-6.5
SOD1,CHEMBL28584,-6.2
SOD1,CHEMBL28595,-6.3
SOD1,CHEMBL28627,-6.4
SOD1,CHEMBL28729,-6.3
SOD1,CHEMBL28750,-6.3
SOD1,CHEMBL28797,-6.4
SOD1,CHEMBL28816,-6.2
SOD1,CHEMBL28817,-6.3
SOD1,CHEMBL28847,-6.8
SOD1,CHEMBL28853,-6.7
SOD1,CHEMBL28876,-6.2
SOD1,CHEMBL28897,-6.5
SOD1,CHEMBL28902,-6.6
SOD1,CHEMBL28906,-6.5
SOD1,CHEMBL28922,-6.5
SOD1,CHEMBL28947,-6.3
SOD1,CHEMBL28966,-6.4
SOD1,CHEMBL28983,-6.5
SOD1,CHEMBL29003,-6.8
SOD1,CHEMBL29037,-6.6
SOD1,CHEMBL29063,-6.3
SOD1,CHEMBL29073,-6.9
SOD1,CHEMBL29084,-6.3
SOD1,CHEMBL29129,-6.4
SOD1,CHEMBL29169,-7.0
SOD1,CHEMBL29208,-6.5
SOD1,CHEMBL29213,-6.8
SOD1,CHEMBL29217,-6.5
SOD1,CHEMBL29265,-6.2
SOD1,CHEMBL29271,-6.7
SOD1,CHEMBL29273,-6.9
SOD1,CHEMBL29276,-6.4
SOD1,CHEMBL29347,-6.8
SOD1,CHEMBL29368,-7.5
SOD1,CHEMBL29373,-6.3
SOD1,CHEMBL29374,-6.2
SOD1,CHEMBL29389,-6.6
SOD1,CHEMBL29510,-6.4
SOD1,CHEMBL29512,-6.6
SOD1,CHEMBL29530,-6.6
SOD1,CHEMBL29540,-6.2
SOD1,CHEMBL29567,-6.4
SOD1,CHEMBL29571,-6.5
SOD1,CHEMBL29575,-6.2
SOD1,CHEMBL29592,-6.5
SOD1,CHEMBL29594,-6.2
SOD1,CHEMBL29604,-6.4
SOD1,CHEMBL29657,-6.5
SOD1,CHEMBL29684,-7.4
SOD1,CHEMBL29731,-6.6
SOD1,CHEMBL29744,-6.4
SOD1,CHEMBL29772,-6.2
SOD1,CHEMBL29820,-6.3
SOD1,CHEMBL29879,-6.5
