target,ligand,afinidad
FUS,CHEMBL3309296,-5.2
FUS,CHEMBL3309320,-5.2
FUS,CHEMBL3309341,-5.2
FUS,CHEMBL3309347,-5.2
FUS,CHEMBL3309365,-5.2
FUS,CHEMBL3309368,-5.2
FUS,CHEMBL3309377,-5.2
FUS,CHEMBL3309413,-5.2
FUS,CHEMBL3309452,-5.2
FUS,CHEMBL3309489,-5.2
FUS,CHEMBL3309584,-5.2
FUS,CHEMBL3309593,-5.2
FUS,CHEMBL3309596,-5.2
FUS,CHEMBL3309619,-5.2
FUS,CHEMBL3309628,-5.2
FUS,CHEMBL3309737,-5.2
FUS,CHEMBL3309757,-5.2
FUS,CHEMBL3309795,-5.2
FUS,CHEMBL3309798,-5.2
FUS,CHEMBL3309799,-5.2
FUS,CHEMBL3309800,-5.2
FUS,CHEMBL3309833,-5.2
FUS,CHEMBL3309850,-5.2
FUS,CHEMBL3309853,-5.2
FUS,CHEMBL3309860,-5.2
FUS,CHEMBL3309862,-5.2
FUS,CHEMBL3309864,-5.2
FUS,CHEMBL3309871,-5.2
FUS,CHEMBL3309873,-5.2
FUS,CHEMBL3310022,-5.2
FUS,CHEMBL3310030,-5.2
FUS,CHEMBL3310174,-5.2
FUS,CHEMBL3310181,-5.2
FUS,CHEMBL3310234,-5.2
FUS,CHEMBL3310237,-5.2
FUS,CHEMBL3310253,-5.2
FUS,CHEMBL3310280,-5.2
FUS,CHEMBL3310289,-5.2
FUS,CHEMBL3310310,-5.2
FUS,CHEMBL3310313,-5.2
FUS,CHEMBL3310318,-5.2
FUS,CHEMBL3310405,-5.2
FUS,CHEMBL3310440,-5.2
FUS,CHEMBL3310446,-5.2
FUS,CHEMBL3310448,-5.2
FUS,CHEMBL3310452,-5.2
FUS,CHEMBL3310530,-5.2
FUS,CHEMBL3310537,-5.2
FUS,CHEMBL3310540,-5.2
FUS,CHEMBL3310573,-5.2
FUS,CHEMBL3310583,-5.2
FUS,CHEMBL3310587,-5.2
FUS,CHEMBL3310588,-5.2
FUS,CHEMBL3310650,-5.2
FUS,CHEMBL3310669,-5.2
FUS,CHEMBL3310671,-5.2
FUS,CHEMBL3310675,-5.2
FUS,CHEMBL3310700,-5.2
FUS,CHEMBL3310739,-5.2
FUS,CHEMBL3310747,-5.2
FUS,CHEMBL3310756,-5.2
FUS,CHEMBL3310761,-5.2
FUS,CHEMBL3310766,-5.2
FUS,CHEMBL3310772,-5.2
FUS,CHEMBL3310777,-5.2
FUS,CHEMBL3310782,-5.2
FUS,CHEMBL3310783,-5.2
FUS,CHEMBL3310785,-5.2
FUS,CHEMBL3310786,-5.2
FUS,CHEMBL3310816,-5.2
FUS,CHEMBL3310817,-5.2
FUS,CHEMBL3310829,-5.2
FUS,CHEMBL3310835,-5.2
FUS,CHEMBL3310836,-5.2
FUS,CHEMBL3310867,-5.2
FUS,CHEMBL3310875,-5.2
FUS,CHEMBL3310883,-5.2
FUS,CHEMBL3310891,-5.2
FUS,CHEMBL3310905,-5.2
FUS,CHEMBL3310937,-5.2
FUS,CHEMBL3310942,-5.2
FUS,CHEMBL3310953,-5.2
FUS,CHEMBL3310956,-5.2
FUS,CHEMBL3310963,-5.2
FUS,CHEMBL3310982,-5.2
FUS,CHEMBL3311062,-5.2
FUS,CHEMBL3311075,-5.2
FUS,CHEMBL3311094,-5.2
FUS,CHEMBL3311097,-5.2
FUS,CHEMBL3311098,-5.2
FUS,CHEMBL3311187,-5.2
FUS,CHEMBL3311194,-5.2
FUS,CHEMBL3311221,-5.2
FUS,CHEMBL3311234,-5.2
FUS,CHEMBL3311240,-5.2
FUS,CHEMBL3311246,-5.2
FUS,CHEMBL3311341,-5.2
FUS,CHEMBL3311410,-5.2
FUS,CHEMBL3311424,-5.2
FUS,CHEMBL3311431,-5.2
FUS,CHEMBL3311443,-5.2
FUS,CHEMBL3311456,-5.2
FUS,CHEMBL3311459,-5.2
FUS,CHEMBL3311466,-5.2
FUS,CHEMBL3311470,-5.2
FUS,CHEMBL3311471,-5.2
FUS,CHEMBL3311510,-5.2
FUS,CHEMBL3311534,-5.2
FUS,CHEMBL33131,-5.2
FUS,CHEMBL3313942,-5.2
FUS,CHEMBL3313990,-5.2
FUS,CHEMBL3314173,-5.2
FUS,CHEMBL3314353,-5.2
FUS,CHEMBL3314445,-5.2
FUS,CHEMBL3314595,-5.2
FUS,CHEMBL3314596,-5.2
FUS,CHEMBL3314625,-5.2
FUS,CHEMBL3314719,-5.2
FUS,CHEMBL3314765,-5.2
FUS,CHEMBL3314909,-5.2
FUS,CHEMBL3314920,-5.2
FUS,CHEMBL3314969,-5.2
FUS,CHEMBL3315129,-5.2
FUS,CHEMBL3315351,-5.2
FUS,CHEMBL33158,-5.2
FUS,CHEMBL33161,-5.2
FUS,CHEMBL33182,-5.2
FUS,CHEMBL33200,-5.2
FUS,CHEMBL33253,-5.2
FUS,CHEMBL33273,-5.2
FUS,CHEMBL33285,-5.2
FUS,CHEMBL33428,-5.2
FUS,CHEMBL3350646,-5.2
FUS,CHEMBL3350687,-5.2
FUS,CHEMBL3350706,-5.2
FUS,CHEMBL3351000,-5.2
FUS,CHEMBL3351008,-5.2
FUS,CHEMBL3351014,-5.2
FUS,CHEMBL3351054,-5.2
FUS,CHEMBL33548,-5.2
FUS,CHEMBL33568,-5.2
FUS,CHEMBL33598,-5.2
FUS,CHEMBL33635,-5.2
FUS,CHEMBL33641,-5.2
FUS,CHEMBL33654,-5.2
FUS,CHEMBL33709,-5.2
FUS,CHEMBL33734,-5.2
FUS,CHEMBL33773,-5.2
FUS,CHEMBL33780,-5.2
FUS,CHEMBL33817,-5.2
FUS,CHEMBL33922,-5.2
FUS,CHEMBL33931,-5.2
FUS,CHEMBL33966,-5.2
FUS,CHEMBL34004,-5.2
FUS,CHEMBL34021,-5.2
FUS,CHEMBL34092,-5.2
FUS,CHEMBL34172,-5.2
FUS,CHEMBL34187,-5.2
FUS,CHEMBL34217,-5.2
FUS,CHEMBL34243,-5.2
FUS,CHEMBL34311,-5.2
FUS,CHEMBL34315,-5.2
FUS,CHEMBL34332,-5.2
FUS,CHEMBL34369,-5.2
FUS,CHEMBL34386,-5.2
FUS,CHEMBL344157,-5.2
FUS,CHEMBL34444,-5.2
FUS,CHEMBL34445,-5.2
FUS,CHEMBL34449,-5.2
FUS,CHEMBL34463,-5.2
FUS,CHEMBL34468,-5.2
FUS,CHEMBL34483,-5.2
FUS,CHEMBL34496,-5.2
FUS,CHEMBL34498,-5.2
FUS,CHEMBL34501,-5.2
FUS,CHEMBL34515,-5.2
FUS,CHEMBL34524,-5.2
FUS,CHEMBL34532,-5.2
FUS,CHEMBL34559,-5.2
FUS,CHEMBL34578,-5.2
FUS,CHEMBL34585,-5.2
FUS,CHEMBL34601,-5.2
FUS,CHEMBL34608,-5.2
FUS,CHEMBL34611,-5.2
FUS,CHEMBL34631,-5.2
FUS,CHEMBL34646,-5.2
FUS,CHEMBL34664,-5.2
FUS,CHEMBL34665,-5.2
FUS,CHEMBL34669,-5.2
FUS,CHEMBL34692,-5.2
FUS,CHEMBL34693,-5.2
FUS,CHEMBL34696,-5.2
FUS,CHEMBL34697,-5.2
FUS,CHEMBL34745,-5.2
FUS,CHEMBL34811,-5.2
FUS,CHEMBL34848,-5.2
FUS,CHEMBL34858,-5.2
FUS,CHEMBL34956,-5.2
FUS,CHEMBL35050,-5.2
FUS,CHEMBL35076,-5.2
FUS,CHEMBL35095,-5.2
FUS,CHEMBL35114,-5.2
FUS,CHEMBL35128,-5.2
FUS,CHEMBL35136,-5.2
FUS,CHEMBL35155,-5.2
FUS,CHEMBL35168,-5.2
FUS,CHEMBL35196,-5.2
FUS,CHEMBL35209,-5.2
FUS,CHEMBL35212,-5.2
FUS,CHEMBL35251,-5.2
FUS,CHEMBL35260,-5.2
FUS,CHEMBL35303,-5.2
FUS,CHEMBL35334,-5.2
FUS,CHEMBL35340,-5.2
FUS,CHEMBL35379,-5.2
FUS,CHEMBL35384,-5.2
FUS,CHEMBL35388,-5.2
FUS,CHEMBL35441,-5.2
FUS,CHEMBL35445,-5.2
FUS,CHEMBL3547916,-5.2
FUS,CHEMBL35482,-5.2
FUS,CHEMBL35503,-5.2
FUS,CHEMBL35508,-5.2
FUS,CHEMBL35518,-5.2
FUS,CHEMBL35560,-5.2
FUS,CHEMBL35563,-5.2
FUS,CHEMBL35594,-5.2
FUS,CHEMBL35598,-5.2
FUS,CHEMBL35601,-5.2
FUS,CHEMBL35607,-5.2
FUS,CHEMBL35693,-5.2
FUS,CHEMBL35766,-5.2
FUS,CHEMBL35806,-5.2
FUS,CHEMBL35818,-5.2
FUS,CHEMBL35857,-5.2
FUS,CHEMBL35864,-5.2
FUS,CHEMBL35875,-5.2
FUS,CHEMBL35878,-5.2
FUS,CHEMBL35884,-5.2
FUS,CHEMBL35900,-5.2
FUS,CHEMBL35922,-5.2
FUS,CHEMBL35970,-5.2
FUS,CHEMBL35977,-5.2
FUS,CHEMBL35981,-5.2
FUS,CHEMBL36014,-5.2
FUS,CHEMBL360189,-5.2
FUS,CHEMBL36033,-5.2
FUS,CHEMBL36056,-5.2
FUS,CHEMBL36058,-5.2
FUS,CHEMBL36061,-5.2
FUS,CHEMBL36079,-5.2
FUS,CHEMBL36101,-5.2
FUS,CHEMBL36132,-5.2
FUS,CHEMBL36184,-5.2
FUS,CHEMBL36251,-5.2
FUS,CHEMBL36279,-5.2
FUS,CHEMBL36292,-5.2
FUS,CHEMBL36328,-5.2
FUS,CHEMBL36334,-5.2
FUS,CHEMBL36345,-5.2
FUS,CHEMBL36347,-5.2
FUS,CHEMBL36400,-5.2
FUS,CHEMBL36414,-5.2
FUS,CHEMBL36424,-5.2
FUS,CHEMBL36498,-5.2
FUS,CHEMBL36505,-5.2
FUS,CHEMBL36542,-5.2
FUS,CHEMBL36570,-5.2
FUS,CHEMBL36625,-5.2
FUS,CHEMBL36641,-5.2
FUS,CHEMBL36742,-5.2
FUS,CHEMBL36746,-5.2
FUS,CHEMBL36753,-5.2
FUS,CHEMBL36771,-5.2
FUS,CHEMBL36772,-5.2
FUS,CHEMBL36782,-5.2
FUS,CHEMBL36830,-5.2
FUS,CHEMBL36900,-5.2
FUS,CHEMBL36901,-5.2
FUS,CHEMBL36904,-5.2
FUS,CHEMBL36930,-5.2
FUS,CHEMBL36945,-5.2
FUS,CHEMBL36963,-5.2
FUS,CHEMBL36980,-5.2
FUS,CHEMBL37000,-5.2
FUS,CHEMBL37038,-5.2
FUS,CHEMBL37077,-5.2
FUS,CHEMBL37148,-5.2
FUS,CHEMBL37240,-5.2
FUS,CHEMBL37275,-5.2
FUS,CHEMBL37312,-5.2
FUS,CHEMBL37328,-5.2
FUS,CHEMBL37339,-5.2
FUS,CHEMBL37357,-5.2
FUS,CHEMBL37396,-5.2
FUS,CHEMBL37403,-5.2
FUS,CHEMBL37424,-5.2
FUS,CHEMBL37432,-5.2
FUS,CHEMBL37447,-5.2
FUS,CHEMBL37456,-5.2
FUS,CHEMBL37492,-5.2
FUS,CHEMBL37496,-5.2
FUS,CHEMBL37526,-5.2
FUS,CHEMBL37529,-5.2
FUS,CHEMBL37577,-5.2
FUS,CHEMBL37592,-5.2
FUS,CHEMBL37593,-5.2
FUS,CHEMBL37623,-5.2
FUS,CHEMBL37626,-5.2
FUS,CHEMBL37641,-5.2
FUS,CHEMBL37666,-5.2
FUS,CHEMBL37669,-5.2
FUS,CHEMBL37682,-5.2
FUS,CHEMBL37701,-5.2
FUS,CHEMBL37714,-5.2
FUS,CHEMBL37763,-5.2
FUS,CHEMBL37804,-5.2
FUS,CHEMBL37809,-5.2
FUS,CHEMBL37861,-5.2
FUS,CHEMBL37865,-5.2
FUS,CHEMBL37867,-5.2
FUS,CHEMBL37872,-5.2
FUS,CHEMBL37873,-5.2
FUS,CHEMBL37890,-5.2
FUS,CHEMBL37946,-5.2
FUS,CHEMBL37948,-5.2
FUS,CHEMBL37959,-5.2
FUS,CHEMBL38006,-5.2
FUS,CHEMBL38053,-5.2
FUS,CHEMBL38099,-5.2
FUS,CHEMBL38145,-5.2
FUS,CHEMBL38155,-5.2
FUS,CHEMBL38164,-5.2
FUS,CHEMBL38166,-5.2
FUS,CHEMBL38186,-5.2
FUS,CHEMBL38211,-5.2
FUS,CHEMBL38216,-5.2
FUS,CHEMBL38224,-5.2
FUS,CHEMBL38237,-5.2
FUS,CHEMBL38256,-5.2
FUS,CHEMBL38288,-5.2
FUS,CHEMBL38312,-5.2
FUS,CHEMBL38328,-5.2
FUS,CHEMBL38341,-5.2
FUS,CHEMBL38369,-5.2
FUS,CHEMBL38407,-5.2
FUS,CHEMBL38415,-5.2
FUS,CHEMBL38417,-5.2
FUS,CHEMBL38436,-5.2
FUS,CHEMBL38528,-5.2
FUS,CHEMBL38544,-5.2
FUS,CHEMBL38559,-5.2
FUS,CHEMBL38562,-5.2
FUS,CHEMBL38575,-5.2
FUS,CHEMBL38576,-5.2
FUS,CHEMBL385868,-5.2
FUS,CHEMBL38617,-5.2
FUS,CHEMBL38636,-5.2
FUS,CHEMBL38693,-5.2
FUS,CHEMBL38707,-5.2
FUS,CHEMBL38736,-5.2
FUS,CHEMBL38812,-5.2
FUS,CHEMBL38831,-5.2
FUS,CHEMBL38843,-5.2
FUS,CHEMBL38847,-5.2
FUS,CHEMBL38912,-5.2
FUS,CHEMBL38913,-5.2
FUS,CHEMBL38929,-5.2
FUS,CHEMBL38941,-5.2
FUS,CHEMBL38943,-5.2
FUS,CHEMBL38948,-5.2
FUS,CHEMBL39002,-5.2
FUS,CHEMBL39048,-5.2
FUS,CHEMBL39058,-5.2
FUS,CHEMBL39075,-5.2
FUS,CHEMBL39080,-5.2
FUS,CHEMBL39089,-5.2
FUS,CHEMBL39096,-5.2
FUS,CHEMBL39124,-5.2
FUS,CHEMBL39166,-5.2
FUS,CHEMBL39193,-5.2
FUS,CHEMBL39204,-5.2
FUS,CHEMBL39279,-5.2
FUS,CHEMBL39309,-5.2
FUS,CHEMBL39337,-5.2
FUS,CHEMBL39338,-5.2
FUS,CHEMBL39348,-5.2
FUS,CHEMBL39357,-5.2
FUS,CHEMBL39359,-5.2
FUS,CHEMBL39363,-5.2
FUS,CHEMBL39394,-5.2
FUS,CHEMBL39395,-5.2
FUS,CHEMBL39418,-5.2
FUS,CHEMBL39440,-5.2
FUS,CHEMBL39454,-5.2
FUS,CHEMBL39474,-5.2
FUS,CHEMBL39547,-5.2
FUS,CHEMBL39587,-5.2
FUS,CHEMBL39601,-5.2
FUS,CHEMBL39602,-5.2
FUS,CHEMBL39698,-5.2
FUS,CHEMBL39758,-5.2
FUS,CHEMBL39773,-5.2
FUS,CHEMBL39779,-5.2
FUS,CHEMBL39800,-5.2
FUS,CHEMBL39811,-5.2
FUS,CHEMBL39816,-5.2
FUS,CHEMBL39848,-5.2
FUS,CHEMBL39849,-5.2
FUS,CHEMBL39861,-5.2
FUS,CHEMBL39896,-5.2
FUS,CHEMBL39907,-5.2
FUS,CHEMBL39914,-5.2
FUS,CHEMBL39921,-5.2
FUS,CHEMBL39940,-5.2
FUS,CHEMBL39941,-5.2
FUS,CHEMBL39963,-5.2
FUS,CHEMBL39988,-5.2
FUS,CHEMBL40018,-5.2
FUS,CHEMBL40024,-5.2
FUS,CHEMBL40030,-5.2
FUS,CHEMBL40049,-5.2
FUS,CHEMBL40058,-5.2
FUS,CHEMBL40094,-5.2
FUS,CHEMBL40119,-5.2
FUS,CHEMBL40180,-5.2
FUS,CHEMBL40197,-5.2
FUS,CHEMBL40221,-5.2
FUS,CHEMBL40223,-5.2
FUS,CHEMBL40230,-5.2
FUS,CHEMBL40231,-5.2
FUS,CHEMBL40259,-5.2
FUS,CHEMBL40277,-5.2
FUS,CHEMBL40295,-5.2
FUS,CHEMBL40298,-5.2
FUS,CHEMBL40320,-5.2
FUS,CHEMBL40343,-5.2
FUS,CHEMBL40366,-5.2
FUS,CHEMBL40380,-5.2
FUS,CHEMBL40388,-5.2
FUS,CHEMBL40453,-5.2
FUS,CHEMBL40466,-5.2
FUS,CHEMBL40489,-5.2
FUS,CHEMBL40503,-5.2
FUS,CHEMBL40530,-5.2
FUS,CHEMBL405398,-5.2
FUS,CHEMBL40571,-5.2
FUS,CHEMBL40578,-5.2
FUS,CHEMBL40601,-5.2
FUS,CHEMBL40639,-5.2
FUS,CHEMBL40654,-5.2
FUS,CHEMBL40686,-5.2
FUS,CHEMBL40695,-5.2
FUS,CHEMBL40729,-5.2
FUS,CHEMBL40738,-5.2
FUS,CHEMBL40770,-5.2
FUS,CHEMBL40785,-5.2
FUS,CHEMBL40787,-5.2
FUS,CHEMBL40885,-5.2
FUS,CHEMBL40904,-5.2
FUS,CHEMBL40950,-5.2
FUS,CHEMBL41033,-5.2
FUS,CHEMBL41047,-5.2
FUS,CHEMBL41108,-5.2
FUS,CHEMBL4116099,-5.2
FUS,CHEMBL4116117,-5.2
FUS,CHEMBL4116136,-5.2
FUS,CHEMBL41162,-5.2
FUS,CHEMBL41174,-5.2
FUS,CHEMBL41201,-5.2
FUS,CHEMBL41208,-5.2
FUS,CHEMBL41258,-5.2
FUS,CHEMBL41331,-5.2
FUS,CHEMBL41334,-5.2
FUS,CHEMBL41347,-5.2
FUS,CHEMBL41356,-5.2
FUS,CHEMBL41382,-5.2
FUS,CHEMBL41415,-5.2
FUS,CHEMBL41422,-5.2
FUS,CHEMBL41432,-5.2
FUS,CHEMBL41484,-5.2
FUS,CHEMBL41506,-5.2
FUS,CHEMBL41516,-5.2
FUS,CHEMBL41530,-5.2
FUS,CHEMBL41557,-5.2
FUS,CHEMBL41559,-5.2
FUS,CHEMBL41598,-5.2
FUS,CHEMBL41637,-5.2
FUS,CHEMBL41663,-5.2
FUS,CHEMBL41729,-5.2
FUS,CHEMBL41732,-5.2
FUS,CHEMBL41734,-5.2
FUS,CHEMBL41792,-5.2
FUS,CHEMBL41809,-5.2
FUS,CHEMBL41815,-5.2
FUS,CHEMBL41823,-5.2
FUS,CHEMBL41834,-5.2
FUS,CHEMBL41848,-5.2
FUS,CHEMBL41886,-5.2
FUS,CHEMBL418,-5.2
FUS,CHEMBL41947,-5.2
FUS,CHEMBL41996,-5.2
FUS,CHEMBL42005,-5.2
FUS,CHEMBL42032,-5.2
FUS,CHEMBL42053,-5.2
FUS,CHEMBL42069,-5.2
FUS,CHEMBL42074,-5.2
FUS,CHEMBL42101,-5.2
FUS,CHEMBL42135,-5.2
FUS,CHEMBL42175,-5.2
FUS,CHEMBL42176,-5.2
FUS,CHEMBL42220,-5.2
FUS,CHEMBL42303,-5.2
FUS,CHEMBL42339,-5.2
FUS,CHEMBL42349,-5.2
FUS,CHEMBL42385,-5.2
FUS,CHEMBL42401,-5.2
FUS,CHEMBL42420,-5.2
FUS,CHEMBL42461,-5.2
FUS,CHEMBL42462,-5.2
FUS,CHEMBL42483,-5.2
FUS,CHEMBL42529,-5.2
FUS,CHEMBL42531,-5.2
FUS,CHEMBL42533,-5.2
FUS,CHEMBL42550,-5.2
FUS,CHEMBL42561,-5.2
FUS,CHEMBL42595,-5.2
FUS,CHEMBL42608,-5.2
FUS,CHEMBL42651,-5.2
FUS,CHEMBL42681,-5.2
FUS,CHEMBL42684,-5.2
FUS,CHEMBL42729,-5.2
FUS,CHEMBL42773,-5.2
FUS,CHEMBL42794,-5.2
FUS,CHEMBL42799,-5.2
FUS,CHEMBL42806,-5.2
FUS,CHEMBL42809,-5.2
FUS,CHEMBL42857,-5.2
FUS,CHEMBL42859,-5.2
FUS,CHEMBL42861,-5.2
FUS,CHEMBL42881,-5.2
FUS,CHEMBL42906,-5.2
FUS,CHEMBL42940,-5.2
FUS,CHEMBL42945,-5.2
FUS,CHEMBL42960,-5.2
FUS,CHEMBL42979,-5.2
FUS,CHEMBL4298929,-5.2
FUS,CHEMBL4299781,-5.2
FUS,CHEMBL4299809,-5.2
FUS,CHEMBL4299820,-5.2
FUS,CHEMBL4299883,-5.2
FUS,CHEMBL4299959,-5.2
FUS,CHEMBL4300014,-5.2
FUS,CHEMBL43087,-5.2
FUS,CHEMBL43104,-5.2
FUS,CHEMBL43108,-5.2
FUS,CHEMBL43109,-5.2
FUS,CHEMBL43116,-5.2
FUS,CHEMBL43126,-5.2
FUS,CHEMBL43147,-5.2
FUS,CHEMBL43148,-5.2
FUS,CHEMBL43153,-5.2
FUS,CHEMBL43178,-5.2
FUS,CHEMBL43211,-5.2
FUS,CHEMBL43245,-5.2
FUS,CHEMBL43261,-5.2
FUS,CHEMBL43264,-5.2
FUS,CHEMBL43267,-5.2
FUS,CHEMBL43340,-5.2
FUS,CHEMBL43341,-5.2
FUS,CHEMBL43366,-5.2
FUS,CHEMBL43394,-5.2
FUS,CHEMBL43408,-5.2
FUS,CHEMBL43426,-5.2
FUS,CHEMBL43430,-5.2
FUS,CHEMBL43431,-5.2
FUS,CHEMBL43456,-5.2
FUS,CHEMBL43488,-5.2
FUS,CHEMBL43511,-5.2
FUS,CHEMBL43521,-5.2
FUS,CHEMBL43526,-5.2
FUS,CHEMBL43559,-5.2
FUS,CHEMBL43576,-5.2
FUS,CHEMBL43616,-5.2
FUS,CHEMBL43635,-5.2
FUS,CHEMBL43641,-5.2
FUS,CHEMBL43655,-5.2
FUS,CHEMBL43763,-5.2
FUS,CHEMBL43785,-5.2
FUS,CHEMBL43809,-5.2
FUS,CHEMBL438327,-5.2
FUS,CHEMBL43836,-5.2
FUS,CHEMBL43837,-5.2
FUS,CHEMBL43856,-5.2
FUS,CHEMBL43869,-5.2
FUS,CHEMBL43879,-5.2
FUS,CHEMBL43897,-5.2
FUS,CHEMBL43949,-5.2
FUS,CHEMBL43979,-5.2
FUS,CHEMBL43994,-5.2
FUS,CHEMBL44001,-5.2
FUS,CHEMBL44043,-5.2
FUS,CHEMBL44064,-5.2
FUS,CHEMBL44070,-5.2
FUS,CHEMBL44077,-5.2
FUS,CHEMBL44080,-5.2
FUS,CHEMBL44087,-5.2
FUS,CHEMBL44095,-5.2
FUS,CHEMBL44101,-5.2
FUS,CHEMBL44126,-5.2
FUS,CHEMBL44136,-5.2
FUS,CHEMBL44193,-5.2
FUS,CHEMBL44207,-5.2
FUS,CHEMBL44246,-5.2
FUS,CHEMBL44264,-5.2
FUS,CHEMBL44283,-5.2
FUS,CHEMBL44290,-5.2
FUS,CHEMBL44316,-5.2
FUS,CHEMBL44322,-5.2
FUS,CHEMBL44345,-5.2
FUS,CHEMBL4434655,-5.2
FUS,CHEMBL4434660,-5.2
FUS,CHEMBL4434678,-5.2
FUS,CHEMBL4434683,-5.2
FUS,CHEMBL4434708,-5.2
FUS,CHEMBL4434709,-5.2
FUS,CHEMBL4434737,-5.2
FUS,CHEMBL4434763,-5.2
FUS,CHEMBL4434779,-5.2
FUS,CHEMBL4434823,-5.2
FUS,CHEMBL4434835,-5.2
FUS,CHEMBL4434839,-5.2
FUS,CHEMBL4434880,-5.2
FUS,CHEMBL4434886,-5.2
FUS,CHEMBL4434904,-5.2
FUS,CHEMBL4434910,-5.2
FUS,CHEMBL4434933,-5.2
FUS,CHEMBL4434945,-5.2
FUS,CHEMBL4434976,-5.2
FUS,CHEMBL4434979,-5.2
FUS,CHEMBL4435041,-5.2
FUS,CHEMBL4435043,-5.2
FUS,CHEMBL4435080,-5.2
FUS,CHEMBL4435095,-5.2
FUS,CHEMBL4435119,-5.2
FUS,CHEMBL4435172,-5.2
FUS,CHEMBL4435189,-5.2
FUS,CHEMBL4435205,-5.2
FUS,CHEMBL4435233,-5.2
FUS,CHEMBL4435262,-5.2
FUS,CHEMBL4435274,-5.2
FUS,CHEMBL4435342,-5.2
FUS,CHEMBL4435352,-5.2
FUS,CHEMBL4435361,-5.2
FUS,CHEMBL4435375,-5.2
FUS,CHEMBL4435379,-5.2
FUS,CHEMBL4435448,-5.2
FUS,CHEMBL4435463,-5.2
FUS,CHEMBL4435464,-5.2
FUS,CHEMBL4435476,-5.2
FUS,CHEMBL4435487,-5.2
FUS,CHEMBL4435497,-5.2
FUS,CHEMBL4435498,-5.2
FUS,CHEMBL4435534,-5.2
FUS,CHEMBL4435555,-5.2
FUS,CHEMBL4435573,-5.2
FUS,CHEMBL4435581,-5.2
FUS,CHEMBL4435634,-5.2
FUS,CHEMBL4435651,-5.2
FUS,CHEMBL4435674,-5.2
FUS,CHEMBL4435702,-5.2
FUS,CHEMBL4435711,-5.2
FUS,CHEMBL4435715,-5.2
FUS,CHEMBL4435718,-5.2
FUS,CHEMBL4435749,-5.2
FUS,CHEMBL4435766,-5.2
FUS,CHEMBL4435768,-5.2
FUS,CHEMBL4435769,-5.2
FUS,CHEMBL4435775,-5.2
FUS,CHEMBL4435784,-5.2
FUS,CHEMBL4435785,-5.2
FUS,CHEMBL4435788,-5.2
FUS,CHEMBL4435794,-5.2
FUS,CHEMBL4435818,-5.2
FUS,CHEMBL4435846,-5.2
FUS,CHEMBL4435863,-5.2
FUS,CHEMBL4435884,-5.2
FUS,CHEMBL4435907,-5.2
FUS,CHEMBL4435919,-5.2
FUS,CHEMBL4435970,-5.2
FUS,CHEMBL4435983,-5.2
FUS,CHEMBL4436004,-5.2
FUS,CHEMBL4436058,-5.2
FUS,CHEMBL4436060,-5.2
FUS,CHEMBL4436061,-5.2
FUS,CHEMBL4436130,-5.2
FUS,CHEMBL4436138,-5.2
FUS,CHEMBL4436158,-5.2
FUS,CHEMBL4436159,-5.2
FUS,CHEMBL4436217,-5.2
FUS,CHEMBL4436219,-5.2
FUS,CHEMBL4436245,-5.2
FUS,CHEMBL4436275,-5.2
FUS,CHEMBL4436281,-5.2
FUS,CHEMBL4436284,-5.2
FUS,CHEMBL4436286,-5.2
FUS,CHEMBL4436393,-5.2
FUS,CHEMBL4436401,-5.2
FUS,CHEMBL4436463,-5.2
FUS,CHEMBL4436479,-5.2
FUS,CHEMBL4436494,-5.2
FUS,CHEMBL4436543,-5.2
FUS,CHEMBL4436556,-5.2
FUS,CHEMBL4436572,-5.2
FUS,CHEMBL4436600,-5.2
FUS,CHEMBL4436616,-5.2
FUS,CHEMBL4436656,-5.2
FUS,CHEMBL4436674,-5.2
FUS,CHEMBL4436690,-5.2
FUS,CHEMBL4436708,-5.2
FUS,CHEMBL4436723,-5.2
FUS,CHEMBL4436743,-5.2
FUS,CHEMBL4436745,-5.2
FUS,CHEMBL44376,-5.2
FUS,CHEMBL44411,-5.2
FUS,CHEMBL44416,-5.2
FUS,CHEMBL44431,-5.2
FUS,CHEMBL44440,-5.2
FUS,CHEMBL44466,-5.2
FUS,CHEMBL44479,-5.2
FUS,CHEMBL44506,-5.2
FUS,CHEMBL44536,-5.2
FUS,CHEMBL44558,-5.2
FUS,CHEMBL44592,-5.2
FUS,CHEMBL44600,-5.2
FUS,CHEMBL44603,-5.2
FUS,CHEMBL44611,-5.2
FUS,CHEMBL44638,-5.2
FUS,CHEMBL44676,-5.2
FUS,CHEMBL44680,-5.2
FUS,CHEMBL44681,-5.2
FUS,CHEMBL44686,-5.2
FUS,CHEMBL44695,-5.2
FUS,CHEMBL44746,-5.2
FUS,CHEMBL44853,-5.2
FUS,CHEMBL44876,-5.2
FUS,CHEMBL44893,-5.2
FUS,CHEMBL44924,-5.2
FUS,CHEMBL44940,-5.2
FUS,CHEMBL44957,-5.2
FUS,CHEMBL44996,-5.2
FUS,CHEMBL45021,-5.2
FUS,CHEMBL45027,-5.2
FUS,CHEMBL45038,-5.2
FUS,CHEMBL45044,-5.2
FUS,CHEMBL45146,-5.2
FUS,CHEMBL45155,-5.2
FUS,CHEMBL45161,-5.2
FUS,CHEMBL45165,-5.2
FUS,CHEMBL45186,-5.2
FUS,CHEMBL45187,-5.2
FUS,CHEMBL45217,-5.2
FUS,CHEMBL45233,-5.2
